,Campaign,Campaign ID,Campaign Start Date,Campaign End Date,Line Item,Line Item ID,Line Item End Date,Line Item Start Date,Cost,Impressions,Clicks
1990,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 6,2833218,2017-12-31,2017-05-15,7618.846082,131407,621
1991,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 7,2831138,2017-12-31,2017-05-15,17034.397861,504424,1314
1992,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 8,2831128,2017-12-31,2017-05-15,7353.27265,162313,672
1993,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 9,2831109,2017-12-31,2017-05-15,9837.34053,147355,819
1994,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 10,2831096,2017-12-31,2017-05-15,9725.395259,150407,711
1995,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 11,2831232,2017-12-31,2017-05-15,28335.640491,665371,3800
1996,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 12,2830969,2017-12-31,2017-05-15,31286.116213,495654,4011
1997,Campaign 258,899644,2017-05-15,2017-12-31,Line Item 13,2831245,2017-12-31,2017-05-15,969.468293,24042,32
1998,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 1,3393945,2017-12-31,2017-12-05,5942.92263,192451,51
1999,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 2,3393953,2017-12-31,2017-12-05,5974.722039,192282,40
2000,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 3,3393891,2017-12-31,2017-12-05,5707.159618,83360,105
2001,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 4,3393917,2017-12-31,2017-12-05,5698.341462,84688,122
2002,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 5,2594696,2017-12-24,2017-01-08,56788.495704,2659225,6021
2003,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 6,2538691,2017-03-31,2017-01-10,7030.16446,212852,220
2004,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 7,3219212,2017-11-03,2017-10-10,2344.151794,60634,26
2005,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 8,3219297,2017-11-03,2017-10-10,2085.632919,39294,52
2006,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 9,2950352,2017-12-24,2017-06-28,147433.104537,3212121,6945
2007,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 10,3250061,2017-12-24,2017-10-20,13272.089061,617902,789
2008,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 11,2594728,2017-12-24,2017-01-08,36171.971059,1446156,2910
2009,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 12,2512676,2017-12-24,2017-01-08,128984.578525,1610900,3781
2010,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 13,2516759,2017-03-31,2017-01-10,14761.037761,240703,552
2011,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 14,2538678,2017-03-31,2017-01-10,15920.483728,259836,672
2012,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 15,3219197,2017-11-03,2017-10-10,19875.314497,271888,166
2013,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 16,3219188,2017-11-03,2017-10-10,23206.654539,314779,202
2014,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 17,2590799,2017-03-31,2017-01-10,1434.546926,240329,125
2015,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 18,2950373,2017-12-24,2017-06-28,214338.285253,13376180,11659
2016,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 19,2952742,2017-12-24,2017-06-29,225303.189499,11713607,18305
2017,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 20,2562179,2017-03-31,2017-02-02,15543.233199,290404,548
2018,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 21,3250119,2017-12-24,2017-10-20,13369.704446,413463,455
2019,Campaign 259,777119,2017-01-08,2018-01-03,Line Item 22,2512679,2017-12-24,2017-01-08,131021.706446,3224409,7357
2020,Campaign 260,528269,2016-01-18,2016-12-31,Line Item 1,1836986,2016-12-31,2016-01-18,0.076682,1,1
2021,Campaign 260,528269,2016-01-18,2016-12-31,Line Item 2,1913664,2016-12-31,2016-03-03,0.0,0,0
2022,Campaign 261,1177425,2017-12-11,2018-02-28,Line Item 1,3408146,2018-02-28,2017-12-11,14604.17041,276625,121
2023,Campaign 261,1177425,2017-12-11,2018-02-28,Line Item 2,3408167,2018-02-28,2017-12-11,16930.514563,279120,181
2024,Campaign 261,1177425,2017-12-11,2018-02-28,Line Item 3,3408186,2018-02-28,2017-12-11,27936.284891,460347,400
2025,Campaign 261,1177425,2017-12-11,2018-02-28,Line Item 4,3408101,2018-02-28,2017-12-11,19055.197064,356839,207
2026,Campaign 261,1177425,2017-12-11,2018-02-28,Line Item 5,3408108,2018-02-28,2017-12-11,0.529698,13,0
2027,Campaign 262,324342,2015-01-16,2015-12-31,Line Item 1,1306372,2015-12-31,2015-01-21,0.0,0,2
2028,Campaign 263,324357,2015-01-19,2015-12-31,Line Item 1,1305717,2015-12-31,2015-01-21,0.0,0,3
2029,Campaign 264,279220,2014-09-11,2014-10-31,Line Item 1,1177633,2014-10-31,2014-09-30,0.0,0,1
2030,Campaign 264,279220,2014-09-11,2014-10-31,Line Item 2,1143736,2014-10-31,2014-09-11,0.0,0,2
2031,Campaign 265,432677,2015-08-17,2015-10-25,Line Item 1,1591732,2015-10-25,2015-08-22,0.0,0,4
2032,Campaign 266,334044,2015-02-19,2015-05-28,Line Item 1,1347735,2015-05-28,2015-02-19,0.0,0,2
2033,Campaign 267,247587,2014-05-27,2014-09-30,Line Item 1,1044864,2014-09-30,2014-05-29,0.0,0,1
2034,Campaign 267,247587,2014-05-27,2014-09-30,Line Item 2,1044748,2014-09-30,2014-05-29,0.0,0,5
2035,Campaign 267,247587,2014-05-27,2014-09-30,Line Item 3,1044745,2014-09-30,2014-05-28,0.0,0,5
2036,Campaign 268,168152,2013-09-18,2013-12-31,Line Item 1,780348,2013-12-15,2013-09-25,0.0,0,5
2037,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 1,3101715,2017-10-14,2017-09-04,12.466183,56,2
2038,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 2,3101714,2017-10-14,2017-09-04,19627.266286,243733,1097
2039,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 3,3101680,2017-10-14,2017-09-04,53942.155543,1081388,2079
2040,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 4,3101686,2017-10-14,2017-09-04,23860.090438,443692,1003
2041,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 5,3101685,2017-10-14,2017-09-04,137765.633396,2622172,13700
2042,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 6,3106017,2017-10-14,2017-09-04,28316.488158,393897,2119
2043,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 7,3101698,2017-10-14,2017-09-04,713.205504,6463,31
2044,Campaign 269,1013768,2017-09-04,2017-10-14,Line Item 8,3101699,2017-10-14,2017-09-04,1211.899405,18195,86
2045,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 1,2930702,2017-06-30,2017-06-20,1946.041219,39898,85
2046,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 2,2930640,2017-06-30,2017-06-20,1943.475434,47917,75
2047,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 3,2930701,2017-06-30,2017-06-20,34387.821648,743189,4284
2048,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 4,2930639,2017-06-30,2017-06-20,1944.51659,47951,191
2049,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 5,2552530,2017-12-31,2017-02-01,6302.507933,184752,268
2050,Campaign 270,789204,2017-02-01,2017-12-31,Line Item 6,2552529,2017-12-31,2017-02-01,1556.255498,40810,67
2051,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 1,2871722,2017-07-30,2017-05-29,1460.714641,41574,67
2052,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 2,2871719,2017-09-24,2017-05-29,24914.981657,475160,1020
2053,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 3,2871716,2017-09-24,2017-05-29,13478.679078,363359,360
2054,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 4,2929023,2017-07-30,2017-05-29,26831.116386,644777,1224
2055,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 5,2871718,2017-09-24,2017-05-29,24952.107125,558301,1613
2056,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 6,3086646,2017-09-24,2017-08-28,10960.736938,259178,591
2057,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 7,3086711,2017-09-24,2017-08-28,14634.100809,337736,852
2058,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 8,3086625,2017-09-24,2017-08-28,11757.034053,290920,629
2059,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 9,3086663,2017-09-24,2017-08-28,21571.6112,487772,1495
2060,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 10,2871720,2017-09-24,2017-05-29,45265.306041,969556,2632
2061,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 11,2967268,2017-07-30,2017-07-04,7060.654023,107851,72
2062,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 12,2928494,2017-07-30,2017-05-29,42903.362242,2383761,1221
2063,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 13,3086014,2017-09-24,2017-08-28,8968.865052,363067,274
2064,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 14,2928599,2017-07-30,2017-05-29,57573.167211,2617583,2624
2065,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 15,2871717,2017-09-24,2017-05-29,13426.483524,232030,160
2066,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 16,2871715,2017-07-30,2017-05-29,62518.616896,2172195,1274
2067,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 17,2935520,2017-07-30,2017-05-29,64035.55442,1412642,4484
2068,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 18,3086545,2017-09-24,2017-08-28,12622.58317,163997,217
2069,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 19,2916723,2017-07-30,2017-05-29,15200.664036,1918696,936
2070,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 20,2871713,2017-07-30,2017-05-29,23791.747065,1069808,1766
2071,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 21,2871712,2017-09-24,2017-05-29,7980.579331,214195,379
2072,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 22,2871710,2017-09-24,2017-05-29,20827.547157,660186,1009
2073,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 23,2871708,2017-09-24,2017-05-29,2204.90588,59711,119
2074,Campaign 271,913620,2017-05-29,2017-09-24,Line Item 24,2871706,2017-09-24,2017-05-29,3585.939212,108520,191
2075,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 1,3073108,2017-09-24,2017-08-28,76548.876622,3007487,1406
2076,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 2,3072146,2017-09-24,2017-08-28,34790.610597,2504173,4162
2077,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 3,3072152,2017-09-24,2017-08-28,52367.686499,831224,747
2078,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 4,3072109,2017-09-24,2017-08-28,65061.140316,1645334,1845
2079,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 5,3072161,2017-09-24,2017-08-28,35547.442901,1002143,550
2080,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 6,3086440,2017-09-24,2017-08-28,36826.928955,1293390,2059
2081,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 7,3073128,2017-09-24,2017-08-28,23431.745422,493497,362
2082,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 8,3073106,2017-09-24,2017-08-28,32461.572243,548449,393
2083,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 9,3071389,2017-09-24,2017-08-28,44955.682074,725663,930
2084,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 10,3072618,2017-09-24,2017-08-28,93.018457,4476,2
2085,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 11,3071377,2017-09-24,2017-08-28,95435.25692,1614141,1126
2086,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 12,3072605,2017-09-24,2017-08-28,19003.02819,2429004,1279
2087,Campaign 272,1000575,2017-08-28,2017-09-24,Line Item 13,3072610,2017-09-24,2017-08-28,18870.424713,2458985,1166
2088,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 1,2755930,2018-03-20,2017-04-19,78979.775036,2269445,4805
2089,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 2,2755875,2018-03-20,2017-04-19,2487.565251,36244,161
2090,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 3,2755869,2018-03-20,2017-04-19,46204.469182,1269900,2344
2091,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 4,2755883,2018-03-20,2017-04-19,34868.732791,1066793,1803
2092,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 5,2755880,2018-03-20,2017-04-19,3466.975048,66852,127
2093,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 6,2755864,2018-03-20,2017-04-19,38518.672187,1564742,1480
2094,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 7,2755950,2018-03-20,2017-04-19,353.039652,4150,7
2095,Campaign 273,877090,2017-04-19,2018-03-20,Line Item 8,2756025,2018-03-20,2017-04-19,9866.385089,220325,405
2096,Campaign 274,677471,2016-09-05,2016-11-13,Line Item 1,2231011,2016-11-13,2016-09-05,0.0,0,4
2097,Campaign 275,710443,2016-10-17,2016-12-18,Line Item 1,2420408,2016-12-18,2016-11-28,0.0,0,1
2098,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 1,2557297,2017-08-31,2017-02-06,142988.993087,2861129,9873
2099,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 2,2557259,2017-08-31,2017-02-06,82179.295255,2087376,3944
2100,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 3,2588173,2017-08-31,2017-02-06,13400.018068,213418,385
2101,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 4,2588209,2017-08-31,2017-02-06,10526.670771,164890,456
2102,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 5,2588216,2017-08-31,2017-02-06,18537.385132,295714,731
2103,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 6,2557310,2017-08-31,2017-02-06,29119.770561,722747,1909
2104,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 7,2770097,2017-08-31,2017-02-06,14301.044626,362652,256
2105,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 8,2557152,2017-08-31,2017-02-06,9874.52043,217407,801
2106,Campaign 276,791364,2017-02-06,2017-08-31,Line Item 9,2557081,2017-08-31,2017-02-06,2390.659223,53592,313
2107,Campaign 277,710401,2016-10-17,2016-12-18,Line Item 1,2371203,2016-12-18,2016-11-04,0.0,0,2
2108,Campaign 277,710401,2016-10-17,2016-12-18,Line Item 2,2344936,2016-12-18,2016-10-24,0.0,0,13
2109,Campaign 277,710401,2016-10-17,2016-12-18,Line Item 3,2327480,2016-12-18,2016-10-17,0.0,0,2
2110,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 1,2556705,2017-08-31,2017-02-06,35402.358311,830384,1847
2111,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 2,2556750,2017-08-31,2017-02-06,28996.247966,371991,1176
2112,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 3,2556824,2017-08-31,2017-02-06,44426.253753,1044833,2766
2113,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 4,2556626,2017-08-31,2017-02-06,75420.810645,1812835,5233
2114,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 5,2806412,2017-08-31,2017-02-06,2313.891295,25947,26
2115,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 6,2556654,2017-08-31,2017-02-06,87976.905519,2078524,6577
2116,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 7,2770156,2017-08-31,2017-02-06,9913.983673,233502,228
2117,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 8,2556736,2017-08-31,2017-02-06,17925.233531,384349,1429
2118,Campaign 278,791363,2017-02-06,2017-08-31,Line Item 9,2556710,2017-08-31,2017-02-06,4477.128409,97587,446
2119,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 1,2606027,2017-04-09,2017-02-23,45181.06111,945084,1917
2120,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 2,2605840,2017-03-31,2017-02-24,0.0,0,9
2121,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 3,2605865,2017-03-31,2017-02-24,0.0,0,5
2122,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 4,2605908,2017-04-09,2017-02-23,91481.731466,1072757,4426
2123,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 5,2606439,2017-04-09,2017-02-23,36601.149872,587961,3165
2124,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 6,2607124,2017-04-09,2017-02-23,36283.013528,907973,1204
2125,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 7,2607167,2017-04-09,2017-02-23,38209.555987,811692,1730
2126,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 8,2606468,2017-04-09,2017-02-23,16688.933109,500673,566
2127,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 9,2676426,2017-04-09,2017-02-23,1313.020203,39391,0
2128,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 10,2605830,2017-04-09,2017-02-23,69889.606165,1116593,4228
2129,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 11,2605946,2017-03-31,2017-02-24,0.0,0,6
2130,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 12,2605855,2017-03-31,2017-02-24,0.0,0,4
2131,Campaign 279,838789,2017-02-23,2017-04-09,Line Item 13,2605991,2017-04-09,2017-02-23,5288.090511,60310,133
2132,Campaign 280,739654,2016-11-18,2016-12-31,Line Item 1,2401987,2016-12-31,2016-11-19,0.0,0,3
2133,Campaign 281,681361,2016-09-07,2016-12-31,Line Item 1,2241390,2016-12-31,2016-09-07,0.0,0,1
2134,Campaign 282,1031598,2017-09-21,2017-11-20,Line Item 1,3157993,2017-11-20,2017-09-21,30026.093748,819198,1384
2135,Campaign 282,1031598,2017-09-21,2017-11-20,Line Item 2,3157951,2017-11-19,2017-09-21,273.693224,4306,55
2136,Campaign 283,1017762,2017-09-06,2017-09-30,Line Item 1,3113973,2017-09-30,2017-09-06,9370.17107,117423,128
2137,Campaign 283,1017762,2017-09-06,2017-09-30,Line Item 2,3113933,2017-09-30,2017-09-06,61131.222155,910087,2703
2138,Campaign 283,1017762,2017-09-06,2017-09-30,Line Item 3,3113921,2017-09-30,2017-09-06,62197.401695,1716696,4367
2139,Campaign 283,1017762,2017-09-06,2017-09-30,Line Item 4,3113917,2017-09-30,2017-09-06,1957.179393,34104,90
2140,Campaign 284,1116528,2017-10-10,2017-10-31,Line Item 1,3205550,2017-10-31,2017-10-10,99.508839,1284,1
2141,Campaign 284,1116528,2017-10-10,2017-10-31,Line Item 2,3205546,2017-10-31,2017-10-10,65037.468021,997812,2600
2142,Campaign 284,1116528,2017-10-10,2017-10-31,Line Item 3,3205545,2017-10-31,2017-10-10,68227.843461,1781027,4007
2143,Campaign 284,1116528,2017-10-10,2017-10-31,Line Item 4,3205543,2017-10-31,2017-10-10,1293.36341,20375,57
2144,Campaign 285,1143702,2017-11-06,2017-11-30,Line Item 1,3288968,2017-11-30,2017-11-06,424.388513,5547,3
2145,Campaign 285,1143702,2017-11-06,2017-11-30,Line Item 2,3288967,2017-11-30,2017-11-06,68985.09701,1087406,3392
2146,Campaign 285,1143702,2017-11-06,2017-11-30,Line Item 3,3288966,2017-11-30,2017-11-06,69064.414946,2731939,5739
2147,Campaign 285,1143702,2017-11-06,2017-11-30,Line Item 4,3288964,2017-11-30,2017-11-06,4795.907579,67620,201
2148,Campaign 286,1175514,2017-12-08,2017-12-20,Line Item 1,3402924,2017-12-20,2017-12-08,24894.950344,374923,1085
2149,Campaign 286,1175514,2017-12-08,2017-12-20,Line Item 2,3402922,2017-12-20,2017-12-08,29881.941906,994386,1931
2150,Campaign 286,1175514,2017-12-08,2017-12-20,Line Item 3,3402920,2017-12-20,2017-12-08,2761.282154,39402,137
2151,Campaign 287,1165024,2017-11-27,2017-12-31,Line Item 1,3362334,2017-12-31,2017-11-27,16803.299976,308258,335
2152,Campaign 287,1165024,2017-11-27,2017-12-31,Line Item 2,3362326,2017-12-31,2017-11-27,16834.722273,319983,1117
2153,Campaign 288,350763,2015-03-23,2015-08-30,Line Item 1,1393118,2015-08-30,2015-03-23,0.0,0,1
2154,Campaign 288,350763,2015-03-23,2015-08-30,Line Item 2,1413323,2015-08-30,2015-04-09,0.0,0,1
2155,Campaign 289,450312,2015-09-21,2015-12-27,Line Item 1,1634849,2015-12-27,2015-09-22,0.0,0,1
2156,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 1,3283353,2017-11-13,2017-09-27,2654.579037,28683,59
2157,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 2,3177998,2017-11-30,2017-09-27,7531.226742,300716,778
2158,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 3,3182198,2017-11-30,2017-09-27,3125.347693,111460,182
2159,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 4,3177907,2017-11-26,2017-09-27,44876.299426,756469,1852
2160,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 5,3283344,2017-11-26,2017-10-31,29873.897956,479543,1816
2161,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 6,3177956,2017-12-03,2017-09-27,16284.694882,260449,549
2162,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 7,3182215,2017-12-06,2017-09-28,2189.403762,24881,129
2163,Campaign 290,1079614,2017-09-27,2017-12-18,Line Item 8,3182234,2017-12-06,2017-09-28,2181.367249,24862,121
2164,Campaign 291,729499,2016-11-07,2016-12-31,Line Item 1,2375317,2016-12-31,2016-11-07,0.044424,2,2
2165,Campaign 291,729499,2016-11-07,2016-12-31,Line Item 2,2375293,2016-12-31,2016-11-07,0.0,0,2
2166,Campaign 291,729499,2016-11-07,2016-12-31,Line Item 3,2375273,2016-12-31,2016-11-07,0.0,0,0
2167,Campaign 292,1123953,2017-10-13,2017-12-31,Line Item 1,3359016,2017-12-30,2017-11-24,0.0,0,3
2168,Campaign 292,1123953,2017-10-13,2017-12-31,Line Item 2,3359976,2017-12-30,2017-11-24,50972.978042,881953,1079
2169,Campaign 292,1123953,2017-10-13,2017-12-31,Line Item 3,3359013,2017-12-30,2017-11-24,19234.741908,799094,4724
2170,Campaign 292,1123953,2017-10-13,2017-12-31,Line Item 4,3362975,2017-12-30,2017-11-27,121.699053,2139,1
